ID_FIRM,P1110_B,P1110_E,P1120_B,P1120_E,P1130_B,P1130_E,P1140_B,P1140_E,P1150_B,P1150_E,P1160_B,P1160_E,P1170_B,P1170_E,P1180_B,P1180_E,P1190_B,P1190_E,P1100_B,P1100_E,P1210_B,P1210_E,P1220_B,P1220_E,P1230_B,P1230_E,P1240_B,P1240_E,P1250_B,P1250_E,P1260_B,P1260_E,P1200_B,P1200_E,P1600_B,P1600_E,P1310_B,P1310_E,P1320_B,P1320_E,P1340_B,P1340_E,P1350_B,P1350_E,P1360_B,P1360_E,P1370_B,P1370_E,P1300_B,P1300_E,P1410_B,P1410_E,P1420_B,P1420_E,P1430_B,P1430_E,P1450_B,P1450_E,P1400_B,P1400_E,P1510_B,P1510_E,P1520_B,P1520_E,P1530_B,P1530_E,P1540_B,P1540_E,P1550_B,P1550_E,P1500_B,P1500_E,P1700_B,P1700_E,P2110_B,P2110_E,P2120_B,P2120_E,P2100_B,P2100_E,P2210_B,P2210_E,P2220_B,P2220_E,P2200_B,P2200_E,P2310_B,P2310_E,P2320_B,P2320_E,P2330_B,P2330_E,P2340_B,P2340_E,P2350_B,P2350_E,P2300_B,P2300_E,P2410_B,P2410_E,P2421_B,P2421_E,P2430_B,P2430_E,P2450_B,P2450_E,P2460_B,P2460_E,P2400_B,P2400_E,BANKR
718751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,10027,0,0,0,51,0,0,0,10768,0,10768,0,10,0,0,0,0,0,0,0,0,0,323,0,333,0,0,0,0,0,0,0,0,0,0,0,2614,0,8038,0,0,0,0,0,0,0,10652,0,10985,0,10544,0,10014,0,530,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,40,0,490,0,0,0,0,0,0,0,0,0,0,0,490,0
718752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,474,0,0,0,594,0,594,0,268,0,0,0,0,0,0,0,0,0,29,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,276,0,573,0,14937,0,14875,0,62,0,0,0,69,0,-7,0,0,0,0,0,0,0,0,0,14,0,-21,0,8,0,0,0,0,0,0,0,0,0,-29,0
718753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,537,0,0,0,604,0,604,0,0,0,0,0,0,0,0,0,0,0,-1480,0,-1480,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,2095,0,615,0,1132,0,0,0,1132,0,2567,0,0,0,-1435,0,0,0,0,0,0,0,0,0,3,0,-1438,0,0,0,0,0,0,0,0,0,0,0,-1438,0
718754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,972,0,972,0,998,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,155,0,0,0,0,0,116,0,291,0,291,0,10,0,0,0,0,0,0,0,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,9,0,253,0,0,0,0,0,0,0,262,0,291,0,11062,0,10738,0,324,0,0,0,557,0,-233,0,0,0,0,0,0,0,0,0,4,0,-237,0,5,0,0,0,0,0,0,0,0,0,-242,0
718756,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,329,0,476,0,0,0,4273,0,0,0,2471,0,0,0,7220,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,1915,0,0,0,0,0,0,0,2917,0,2917,0,20669,0,15735,0,4934,0,0,0,0,0,4934,0,0,0,0,0,0,0,756,0,775,0,4915,0,680,0,0,0,0,0,0,0,0,0,4235,0
718757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,137,0,6303,0,0,0,35,0,0,0,7225,0,7225,0,10,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7349,0,0,0,0,0,0,0,7349,0,7369,0,7093,0,6906,0,187,0,77,0,0,0,110,0,0,0,0,0,0,0,0,0,11,0,99,0,2,0,0,0,0,0,0,0,0,0,97,0
718758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,284,0,284,0,10,0,0,0,0,0,0,0,0,0,-147,0,-137,0,0,0,0,0,0,0,0,0,0,0,2,0,434,0,0,0,0,0,0,0,436,0,299,0,0,0,0,0,0,0,0,0,131,0,-131,0,0,0,0,0,0,0,0,0,2,0,-133,0,19,0,0,0,0,0,0,0,0,0,-152,0
718759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,6815,0,1,0,762,0,0,0,35,0,0,0,7613,0,7653,0,10,0,0,0,0,0,0,0,0,0,-165,0,-155,0,0,0,0,0,0,0,0,0,0,0,3692,0,3996,0,0,0,0,0,0,0,7688,0,7533,0,0,0,0,0,0,0,0,0,124,0,-124,0,0,0,0,0,56,0,0,0,17,0,-197,0,0,0,0,0,0,0,39,0,0,0,-158,0
718760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,162,0,0,0,188,0,0,0,578,0,578,0,10,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,551,0,0,0,0,0,0,0,556,0,569,0,3800,0,3607,0,193,0,0,0,275,0,-82,0,0,0,0,0,0,0,0,0,12,0,-94,0,1,0,0,0,0,0,0,0,0,0,-95,0
718761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,116,0,0,0,42,0,1,0,254,0,254,0,10,0,0,0,0,0,0,0,0,0,81,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,160,0,251,0,1225,0,954,0,271,0,172,0,0,0,99,0,0,0,0,0,0,0,0,0,26,0,73,0,23,0,0,0,0,0,0,0,0,0,50,0
718762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,25,0,25,0,10,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,25,0,13,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,10,0
718764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14842,0,0,0,7632,0,0,0,4202,0,0,0,26676,0,26676,0,10,0,0,0,0,0,0,0,0,0,34,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,26921,0,0,0,0,0,0,0,26921,0,26965,0,72685,0,69380,0,3305,0,1240,0,2704,0,-639,0,0,0,0,0,0,0,0,0,3,0,-642,0,8,0,0,0,0,0,0,0,0,0,-650,0
718765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,0,0,154,0,0,0,127,0,0,0,1535,0,1535,0,0,0,0,0,0,0,0,0,0,0,-91,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,1595,0,1504,0,128,0,21,0,107,0,0,0,180,0,-73,0,0,0,0,0,0,0,0,0,16,0,-89,0,0,0,0,0,0,0,0,0,2,0,-91,0
718766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56875,0,0,0,1650,0,0,0,508,0,0,0,59033,0,59033,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,57795,0,0,0,0,0,0,0,57795,0,57805,0,52429,0,49803,0,2626,0,1283,0,1804,0,-461,0,0,0,0,0,0,0,0,0,8,0,-469,0,0,0,0,0,0,0,0,0,0,0,-469,0
718767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,41,0,8,0,350,0,350,0,10,0,0,0,0,0,0,0,0,0,291,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,352,0,994,0,637,0,357,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,2,0,355,0,0,0,0,0,0,0,0,0,24,0,331,0
718768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,1047,0,0,0,146,0,0,0,2074,0,2074,0,10,0,0,0,0,0,0,0,0,0,357,0,367,0,0,0,0,0,0,0,0,0,0,0,1598,0,131,0,0,0,0,0,0,0,1729,0,2096,0,5662,0,4173,0,1489,0,1079,0,0,0,410,0,0,0,0,0,0,0,0,0,119,0,291,0,65,0,0,0,0,0,0,0,0,0,226,0
718769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,69,0,0,0,2,0,0,0,499,0,499,0,10,0,0,0,0,0,0,0,0,0,-186,0,-176,0,0,0,0,0,0,0,0,0,0,0,241,0,430,0,0,0,0,0,0,0,671,0,495,0,0,0,0,0,0,0,0,0,182,0,-182,0,0,0,0,0,0,0,0,0,1,0,-183,0,0,0,0,0,0,0,0,0,0,0,-183,0
718770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,35,0,10,0,0,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0,403,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,0,0,0,0,0,0,0,27,0
718772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,10,0,71,0,71,0,10,0,0,0,0,0,0,0,0,0,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,71,0,38372,0,40432,0,-2060,0,0,0,0,0,-2060,0,0,0,0,0,0,0,0,0,0,0,-2060,0,10,0,0,0,0,0,0,0,0,0,-2070,0
718773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,211,0,0,0,352,0,352,0,10,0,0,0,0,0,0,0,0,0,-17,0,-7,0,0,0,0,0,0,0,0,0,0,0,360,0,7,0,0,0,0,0,0,0,367,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,-17,0,0,0,0,0,0,0,0,0,0,0,-17,0
718775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912,0,0,0,0,0,0,0,16,0,0,0,5928,0,5928,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4193,0,1879,0,0,0,0,0,0,0,6072,0,6082,0,570,0,379,0,191,0,157,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0
718777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,7886,0,0,0,157,0,0,0,8442,0,8442,0,10,0,0,0,0,0,0,0,0,0,124,0,134,0,0,0,0,0,0,0,2549,0,2549,0,0,0,5904,0,0,0,0,0,0,0,5904,0,8587,0,50277,0,19976,0,30301,0,28157,0,0,0,2144,0,0,0,0,0,0,0,0,0,192,0,1952,0,31,0,0,0,0,0,0,0,0,0,1921,0
718778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,72,0,10,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,53,0,73,0,106,0,0,0,106,0,0,0,77,0,29,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,10,0,14,0
718779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718780,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39,0,3,0,13,0,0,0,0,0,8,0,89,0,113,0,152,0,10,0,0,0,0,0,0,0,0,0,110,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,149,0,1218,0,363,0,855,0,0,0,678,0,177,0,0,0,0,0,0,0,0,0,14,0,163,0,31,0,0,0,0,0,0,0,0,0,132,0
718781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,115,0,0,0,109,0,0,0,318,0,318,0,31,0,0,0,0,0,0,0,25,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,261,0,317,0,18605,0,18469,0,136,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,136,0,6,0,0,0,0,0,0,0,0,0,130,0
718783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,21,0,21,0,10,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,21,0,20804,0,20795,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,5,0
718784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,1704,0,0,0,0,0,0,0,3098,0,3098,0,10,0,0,0,0,0,0,0,0,0,-7,0,3,0,0,0,0,0,0,0,0,0,0,0,141,0,2879,0,0,0,0,0,0,0,3020,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-7,0,0,0,0,0,0,0,0,0,0,0,-7,0
718785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,49,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,18,0,382,0,0,0,388,0,0,0,1037,0,1037,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,308,0,712,0,0,0,0,0,0,0,1020,0,1030,0,3031,0,2572,0,459,0,0,0,493,0,-34,0,0,0,0,0,0,0,0,0,5,0,-39,0,0,0,0,0,0,0,0,0,0,0,-39,0
718787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,3253,0,500,0,29,0,5731,0,5731,0,2029,0,0,0,0,0,0,0,0,0,18,0,2047,0,0,0,0,0,0,0,0,0,0,0,6,0,3862,0,0,0,0,0,0,0,3868,0,5915,0,5919,0,5877,0,42,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,0,32,0
718788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718789,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,198,0,35,0,0,0,453,0,0,0,2154,0,0,0,2642,0,2840,0,10,0,0,0,0,0,0,0,0,0,-3346,0,-3336,0,0,0,0,0,0,0,0,0,0,0,1155,0,5038,0,0,0,0,0,0,0,6193,0,2857,0,1825,0,0,0,1825,0,0,0,4986,0,-3161,0,0,0,0,0,0,0,6568,0,6948,0,-3541,0,240,0,0,0,0,0,0,0,0,0,-3781,0
718790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,722,0,0,0,0,0,459,0,0,0,230,0,6,0,695,0,1417,0,10,0,0,0,0,0,0,0,0,0,-2960,0,-2950,0,3628,0,0,0,0,0,0,0,3628,0,0,0,802,0,0,0,0,0,0,0,802,0,1480,0,948,0,0,0,948,0,0,0,4712,0,-3764,0,0,0,0,0,0,0,0,0,29,0,-3793,0,0,0,0,0,0,0,728,0,0,0,-3065,0
718791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,0,0,0,444,0,0,0,15,0,0,0,1656,0,1656,0,49,0,0,0,0,0,0,0,0,0,613,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,985,0,1647,0,1277,0,1639,0,-362,0,0,0,0,0,-362,0,0,0,0,0,0,0,0,0,11,0,-373,0,0,0,0,0,0,0,0,0,0,0,-373,0
718792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,61,0,0,0,196,0,196,0,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,402,0,20030,0,0,0,8541,0,0,0,29062,0,29062,0,10,0,0,0,0,0,0,0,0,0,-6746,0,-6736,0,34701,0,0,0,0,0,0,0,34701,0,0,0,221,0,0,0,0,0,0,0,221,0,28186,0,0,0,3723,0,-3723,0,401,0,1804,0,-5928,0,0,0,0,0,162,0,0,0,547,0,-6637,0,0,0,0,0,0,0,0,0,0,0,-6637,0
718794,0,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,1248,0,1264,0,0,0,12163,0,0,0,495,0,0,0,13922,0,15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13761,0,0,0,0,0,0,0,13761,0,13761,0,137173,0,135850,0,1323,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,1323,0,256,0,0,0,0,0,0,0,0,0,1067,0
718795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,68,0,0,0,26,0,0,0,113,0,113,0,10,0,0,0,0,0,0,0,0,0,12,0,22,0,16,0,0,0,0,0,0,0,16,0,0,0,74,0,0,0,0,0,0,0,74,0,112,0,271,0,85,0,186,0,97,0,67,0,22,0,0,0,0,0,0,0,0,0,1,0,21,0,3,0,0,0,0,0,0,0,0,0,18,0
718796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,212,0,212,0,209,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,2136,0,2238,0,-102,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0,5,0,-107,0,1,0,0,0,0,0,0,0,0,0,-108,0
718797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,13,0,13,0,10,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,13,0,524,0,511,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0
718798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,15,0,0,0,546,0,546,0,10,0,0,0,0,0,0,0,0,0,80,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,456,0,546,0,14269,0,14334,0,-65,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,-65,0,22,0,0,0,0,0,0,0,0,0,-87,0
718800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,477,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,42,0,468,0,0,0,0,0,0,0,0,0,0,0,468,0
718801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,108,0,108,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,98,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,2,0,0,0,562,0,562,0,10,0,0,0,0,0,0,0,0,0,73,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,474,0,557,0,644,0,0,0,644,0,603,0,0,0,41,0,0,0,0,0,0,0,0,0,9,0,32,0,0,0,0,0,0,0,0,0,3,0,29,0
718804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,3,0,11,0,11,0,10,0,0,0,0,0,0,0,0,0,-3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11,0,3,0,4,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0
718805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,53,0,0,0,568,0,0,0,766,0,766,0,10,0,0,0,0,0,0,0,0,0,-254,0,-244,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,1004,0,760,0,1176,0,414,0,762,0,0,0,1014,0,-252,0,0,0,0,0,2,0,0,0,13,0,-267,0,0,0,0,0,0,0,0,0,0,0,-267,0
718807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
